MH792484,A/Arizona/21/2018,2018-03-05
MH358520,A/Arizona/21/2018,2018-03-05
MN221639,A/Arizona/21/2019,2019-03-21
KX411975,A/Arizona/22/2015,2015-10-07
KX414491,A/Arizona/22/2016,2016-01-23
KX003384,A/Arizona/23/2015,2015-10-26
MN221647,A/Arizona/23/2019,2019-03-24
MH540415,A/Arizona/24/2014,2014-11-24
KX003392,A/Arizona/24/2015,2015-11-02
KY044344,A/Arizona/24/2016,2016-01-20
CY235594,A/Arizona/24/2017,2017-04-09
KX003400,A/Arizona/25/2015,2015-11-02
KX414523,A/Arizona/25/2016,2016-01-20
MN221660,A/Arizona/26/2019,2019-05-05
KX003408,A/Arizona/27/2015,2015-10-18
KX414539,A/Arizona/27/2016,2016-01-18
CY235714,A/Arizona/27/2017,2017-04-25
MN221668,A/Arizona/27/2019,2019-05-06
KX413475,A/Arizona/29/2015,2015-11-27
CY235442,A/Arizona/29/2017,2017-05-15
CY239683,A/Arizona/29/2017,2017-05-15
MK268582,A/Arizona/30/2018,2018-04-15
KX413096,A/Arizona/32/2016,2016-01-08
CY238885,A/Arizona/32/2017,2017-05-01
MH669589,A/Arizona/32/2018,2018-04-26
MH669597,A/Arizona/33/2018,2018-05-15
CY238893,A/Arizona/35/2017,2017-05-21
MH729423,A/Arizona/36/2018,2018-05-15
CY238901,A/Arizona/37/2017,2017-05-21
MH729431,A/Arizona/37/2018,2018-05-25
CY238917,A/Arizona/38/2017,2017-06-13
CY238925,A/Arizona/39/2017,2017-06-16
MK292611,A/Arizona/40/2018,2018-09-26
KX413755,A/Arizona/41/2015,2015-12-06
KX413763,A/Arizona/42/2015,2015-12-09
KX413771,A/Arizona/43/2015,2015-12-11
CY239930,A/Arizona/43/2017,2017-06-22
CY242200,A/Arizona/43/2017,2017-06-22
KX414139,A/Arizona/44/2015,2015-12-21
KX415466,A/Arizona/44/2016,2016-02-16
MK363453,A/Arizona/44/2018,2018-10-14
CY242064,A/Arizona/45/2017,2017-07-11
MK398667,A/Arizona/47/2018,2018-11-05
CY244555,A/Arizona/48/2017,2017-07-31
MK398463,A/Arizona/48/2018,2018-11-05
KX416546,A/Arizona/49/2016,2016-03-06
CY245200,A/Arizona/49/2017,2017-08-16
CY209944,A/Arizona/4965/2016,2016-01-25
CY245208,A/Arizona/50/2017,2017-08-22
CY209962,A/Arizona/5053/2016,2016-02-12
CY249949,A/Arizona/51/2017,2017-09-11
CY209974,A/Arizona/5112/2016,2016-03-04
CY209986,A/Arizona/5187/2016,2016-02-29
KX414155,A/Arizona/53/2015,2015-12-29
MK676857,A/Arizona/55/2018,2018-11-23
MK623070,A/Arizona/55/2018,2018-11-23
KX917550,A/Arizona/56/2016,2016-03-13
KX917558,A/Arizona/57/2016,2016-03-13
KY044306,A/Arizona/58/2015,2015-12-21
KX414171,A/Arizona/58/2015,2015-12-21
KX414179,A/Arizona/59/2015,2015-12-28
KX917878,A/Arizona/59/2016,2016-04-18
CY260712,A/Arizona/59/2017,2017-10-19
KX917870,A/Arizona/60/2016,2016-04-20
CY260720,A/Arizona/62/2017,2017-10-30
KX916718,A/Arizona/65/2016,2016-05-09
KX916710,A/Arizona/66/2016,2016-05-12
CY264094,A/Arizona/66/2017,2017-11-07
KX916830,A/Arizona/67/2016,2016-05-04
CY264054,A/Arizona/67/2016,2016-05-04
KY116488,A/Arizona/70/2016,2016-09-27
CY264483,A/Arizona/70/2017,2017-11-24
MK382090,A/Arizona/7008/2018,2018-01-16
KY116496,A/Arizona/71/2016,2016-09-30
CY265127,A/Arizona/72/2017,2017-12-11
MH246276,A/Arizona/72/2017,2017-12-11
MK401502,A/Arizona/7200/2018,2018-02-08
MK502330,A/Arizona/7326/2018,2018-02-05
MK502338,A/Arizona/7327/2018,2018-03-05
CY211908,A/Arizona/77/2016,2016-11-22
CY211900,A/Arizona/78/2016,2016-11-24
CY212852,A/Arizona/79/2016,2016-12-10
CY212860,A/Arizona/80/2016,2016-12-12
MK912424,A/Arizona/8720/2019,2019-03-11
MK912432,A/Arizona/8721/2019,2019-03-12
MK960358,A/Arizona/9325/2019,2019-03-28
MN078459,A/Arizona/9614/2019,2019-04-11
KJ635923,A/Arizona/M10/2012,2012-03-24
KJ635920,A/Arizona/M11/2012,2012-03-27
KJ635924,A/Arizona/M12/2012,2012-03-31
KJ635922,A/Arizona/M14/2012,2012-04-03
KJ635919,A/Arizona/M18/2012,2012-04-09
MG914101,A/Arizona/NHRC_MAP6073A/2017,2017-11-14
MG914109,A/Arizona/NHRC_MAP6087A/2017,2017-12-13
CY093361,A/Arizona/WRAIR1562P/2009,2009-03-01
KC892817,A/Arkansas/01/2012,2012-01-11
KT837166,A/Arkansas/01/2014,2014-09-17
KT841791,A/Arkansas/01/2015,2015-01-08
CY216539,A/Arkansas/01/2017,2017-01-09
MH126447,A/Arkansas/01/2018,2018-01-22
MK624021,A/Arkansas/01/2019,2019-01-01
EU566971,A/Arkansas/02/2008,2008-01-04
KC882587,A/Arkansas/02/2011,2011-01-06
KX414283,A/Arkansas/02/2016,2016-01-28
CY216531,A/Arkansas/02/2017,2017-01-10
MK744770,A/Arkansas/02/2019,2019-01-15
KC883251,A/Arkansas/03/2010,2010-11-22
KF789980,A/Arkansas/03/2013,2013-07-26
KX414291,A/Arkansas/03/2016,2016-02-01
CY216515,A/Arkansas/03/2017,2017-01-17
EU566997,A/Arkansas/04/2008,2008-01-14
KC892264,A/Arkansas/04/2011,2011-10-07
KT836328,A/Arkansas/04/2015,2015-01-21
CY216523,A/Arkansas/04/2017,2017-01-17
MH126463,A/Arkansas/04/2018,2018-01-29
EU885513,A/Arkansas/05/2008,2008-03-02
KC892422,A/Arkansas/05/2011,2011-12-05
KF789886,A/Arkansas/05/2012,2012-12-19
KT836261,A/Arkansas/05/2015,2015-01-20
CY216507,A/Arkansas/05/2017,2017-01-18
MK676877,A/Arkansas/05/2019,2019-01-22
KT837221,A/Arkansas/06/2014,2014-09-24
KF790033,A/Arkansas/07/2013,2013-07-29
KU590985,A/Arkansas/08/2015,2015-10-12
KT838080,A/Arkansas/11/2014,2014-10-20
CY222855,A/Arkansas/11/2017,2017-01-30
KF790146,A/Arkansas/13/2013,2013-08-15
CY227696,A/Arkansas/14/2017,2017-02-22
MK856579,A/Arkansas/14/2019,2019-02-18
CY216547,A/Arkansas/15/2016,2016-12-27
MK856427,A/Arkansas/15/2019,2019-02-18
CY227712,A/Arkansas/16/2017,2017-02-27
CY228727,A/Arkansas/17/2017,2017-03-19
MK856587,A/Arkansas/18/2019,2019-02-28
CY228743,A/Arkansas/19/2017,2017-03-27
CY232596,A/Arkansas/20/2017,2017-04-02
CY245160,A/Arkansas/21/2017,2017-08-31
MK856595,A/Arkansas/21/2019,2019-03-05
MN000743,A/Arkansas/22/2019,2019-03-13
CY250517,A/Arkansas/23/2017,2017-10-09
CY250525,A/Arkansas/24/2017,2017-10-12
MN221703,A/Arkansas/24/2019,2019-04-01
CY250541,A/Arkansas/26/2017,2017-10-12
CY257703,A/Arkansas/26/2017,2017-10-12
CY250693,A/Arkansas/27/2017,2017-10-20
CY260116,A/Arkansas/31/2017,2017-10-31
CY260124,A/Arkansas/33/2017,2017-11-06
CY261107,A/Arkansas/37/2017,2017-11-13
CY261123,A/Arkansas/39/2017,2017-11-16
CY264133,A/Arkansas/43/2017,2017-12-03
CY264784,A/Arkansas/44/2017,2017-12-10
MK401504,A/Arkansas/7202/2018,2018-02-12
MK869085,A/Arkansas/8574/2019,2019-02-05
MK868817,A/Arkansas/8576/2019,2019-02-06
MK912440,A/Arkansas/8722/2019,2019-03-07
MK927660,A/Arkansas/8872/2019,2019-02-07
MN169182,A/Arkansas/9019/2019,2019-03-14
CY093297,A/Arkansas/WRAIR1251P/2009,2009-02-01
KY926151,A/Arvorezinha/LACENRS-2055/2013,2013-07-03
CY002956,A/Ashburton/280/2004,2004-10-12
CY114555,A/Astrakhan/RII65/2011,2011-12-06
CY114295,A/Auckland/10/1997,1997-08-01
CY025020,A/Auckland/583/2000,2000-02-12
CY022503,A/Auckland/588/2000,2000-09-25
CY023036,A/Auckland/599/2000,2000-09-22
CY023044,A/Auckland/600/2000,2000-05-06
CY023052,A/Auckland/601/2000,2000-09-11
CY023060,A/Auckland/603/2001,2001-10-02
CY023068,A/Auckland/604/2001,2001-09-28
CY022183,A/Auckland/607/2001,2001-08-15
CY022551,A/Auckland/608/2002,2002-06-08
CY022559,A/Auckland/609/2002,2002-06-18
CY025052,A/Auckland/610/2002,2002-07-29
CY022191,A/Auckland/611/2002,2002-09-09
CY022567,A/Auckland/612/2002,2002-08-14
CY022199,A/Auckland/613/2002,2002-08-01
CY022207,A/Auckland/614/2002,2002-01-14
CY023076,A/Auckland/615/2002,2002-03-04
CY022599,A/Auckland/621/2005,2005-01-30
CY066513,A/Australia/18/2009,2009-07-21
CY061900,A/Australia/19/2009,2009-07-21
CY061892,A/Australia/2/2009,2009-07-16
CY080541,A/Australia/22/2009,2009-07-21
CY080549,A/Australia/30/2009,2009-07-23
CY080557,A/Australia/34/2009,2009-07-24
CY080565,A/Australia/55/2009,2009-07-30
CY091183,A/Australia/NHRC0001/2003,2003-07-01
CY091423,A/Australia/NHRC0001/2005,2005-04-13
CY091407,A/Australia/NHRC0003/2005,2005-04-15
CY091199,A/Australia/NHRC0007/2003,2003-07-07
CY091359,A/Australia/NHRC0009/2005,2005-06-13
CY091351,A/Australia/NHRC0011/2005,2005-06-13
CY091343,A/Australia/NHRC0012/2005,2005-06-13
FJ769868,A/Babol/37/2005,2005-02-13
CY104134,A/BacGiang/BG003/2004,2004-02-13
CY104550,A/BacNinh/N52/2007,2007-01-02
KY925864,A/Bage/LACENRS-1200/2014,2014-06-23
KY925420,A/Bage/LACENRS-2050/2013,2013-07-04
KY926110,A/Bage/LACENRS-294/2011,2011-06-16
MK898972,A/Bahrain/NHRC-OID_ESX0121A/2018,2018-10-30
KY487747,A/Baltimore/0148/2016,2016-04-09
KY950064,A/Baltimore/0221/2017,2017-01-03
KY950122,A/Baltimore/0223/2017,2017-01-05
KY950016,A/Baltimore/0227/2017,2017-01-07
KY950102,A/Baltimore/0230/2017,2017-01-09
KY949690,A/Baltimore/0233/2017,2017-01-10
KY949878,A/Baltimore/0236/2017,2017-01-18
KY950130,A/Baltimore/0238/2017,2017-01-20
KY950202,A/Baltimore/0239/2017,2017-01-20
KY950012,A/Baltimore/0244/2017,2017-01-24
KY950084,A/Baltimore/0247/2017,2017-01-25
KY950225,A/Baltimore/0253/2017,2017-01-29
KY949779,A/Baltimore/0256/2017,2017-01-30
KY949747,A/Baltimore/0257/2017,2017-01-30
KY949657,A/Baltimore/0261/2017,2017-01-31
KY949755,A/Baltimore/0262/2017,2017-01-31
KY949825,A/Baltimore/0281/2017,2017-02-06
KY950024,A/Baltimore/0287/2017,2017-02-07
KY949953,A/Baltimore/0293/2017,2017-02-09
KY949640,A/Baltimore/0295/2017,2017-02-09
KY949833,A/Baltimore/0297/2017,2017-02-09
KY949792,A/Baltimore/0301/2017,2017-02-12
KY949867,A/Baltimore/0306/2017,2017-02-14
KY949809,A/Baltimore/0307/2017,2017-02-14
KY487329,A/Baltimore/P0004/2014,2014-12-29
KY487724,A/Baltimore/P0008/2014,2014-12-14
KY487480,A/Baltimore/P0022/2014,2014-12-19
KY487536,A/Baltimore/P0036/2014,2014-12-29
KY487455,A/Baltimore/P0052/2015,2015-01-09
MH637492,A/Baltimore/P0111/2017,2017-03-28
MH637491,A/Baltimore/P0213/2017,2017-12-14
MH637577,A/Baltimore/P0215/2017,2017-12-15
MH637766,A/Baltimore/P0222/2017,2017-12-20
MH637745,A/Baltimore/P0224/2017,2017-12-21
MH637729,A/Baltimore/P0225/2017,2017-12-21
MH637658,A/Baltimore/P0227/2017,2017-12-21
MH637775,A/Baltimore/P0228/2017,2017-12-22
MH637634,A/Baltimore/P0230/2017,2017-12-27
MH637613,A/Baltimore/P0232/2018,2018-01-02
MH637638,A/Baltimore/P0234/2018,2018-01-03
MH637630,A/Baltimore/P0237/2018,2018-01-07
MH637496,A/Baltimore/P0238/2018,2018-01-08
MH637539,A/Baltimore/P0239/2018,2018-01-08
MH637473,A/Baltimore/P0243/2018,2018-01-11
MH637622,A/Baltimore/P0244/2018,2018-01-11
MH637674,A/Baltimore/P0245/2018,2018-01-12
MH637804,A/Baltimore/P0283/2018,2018-02-04
MH637791,A/Baltimore/P0286/2018,2018-02-05
MH637464,A/Baltimore/P0296/2018,2018-02-09
MH637647,A/Baltimore/P0298/2018,2018-02-10
MH637545,A/Baltimore/P0309/2018,2018-02-15
KT888660,A/Bangkok/FLU_PMKA0055_CP2/2009,2009-11-09
