KU729633,B/Alberta/19/2015,2015-03-09
MH613842,B/Alberta/20/2015,2015-03-10
KU729645,B/Alberta/22/2015,2015-03-12
KU729652,B/Alberta/23/2015,2015-03-16
KU729642,B/Alberta/25/2015,2015-03-17
KU729623,B/Alberta/28/2015,2015-03-18
KU729621,B/Alberta/3/2015,2015-01-12
KU729649,B/Alberta/30/2015,2015-03-26
KU729632,B/Alberta/31/2015,2015-03-27
KU729659,B/Alberta/32/2015,2015-03-29
KU729657,B/Alberta/33/2015,2015-04-02
KU729648,B/Alberta/34/2015,2015-04-06
KU729650,B/Alberta/36/2015,2015-04-17
KU729643,B/Alberta/9/2015,2015-01-20
MK680503,B/Anhuijinghu/63/2019,2019-02-25
CY019547,B/Argentina/132/2001,2001-08-07
EU515907,B/Arizona/01/2007,2007-03-06
JN992779,B/Arizona/01/2010,2010-06-05
KC813813,B/Arizona/01/2011,2011-01-25
KC892020,B/Arizona/01/2012,2012-01-21
KF217021,B/Arizona/01/2013,2013-01-14
KJ532171,B/Arizona/01/2014,2014-01-02
KT866565,B/Arizona/01/2015,2015-04-15
MH135925,B/Arizona/01/2018,2018-01-25
MK630399,B/Arizona/01/2019,2019-01-02
JN992785,B/Arizona/02/2010,2010-10-15
KT853765,B/Arizona/02/2015,2015-04-20
CY221286,B/Arizona/02/2017,2017-01-26
MH583120,B/Arizona/02/2018,2018-01-05
MK676190,B/Arizona/02/2019,2019-01-13
JN992896,B/Arizona/03/2010,2010-11-27
KC814119,B/Arizona/03/2011,2011-08-20
KJ136128,B/Arizona/03/2013,2013-01-23
KT283493,B/Arizona/03/2014,2014-05-28
MK715519,B/Arizona/03/2019,2019-01-14
JN992899,B/Arizona/04/2010,2010-11-30
KT853493,B/Arizona/04/2014,2014-10-09
MK857754,B/Arizona/04/2019,2019-02-09
JN992902,B/Arizona/05/2010,2010-12-20
KX002859,B/Arizona/05/2015,2015-05-11
KJ136170,B/Arizona/06/2013,2013-05-30
KX003105,B/Arizona/06/2015,2015-05-13
KX613887,B/Arizona/06/2016,2016-01-27
CY223645,B/Arizona/06/2017,2017-02-14
MH585125,B/Arizona/06/2018,2018-01-30
CY223653,B/Arizona/07/2017,2017-02-16
KJ532196,B/Arizona/08/2013,2013-09-27
CY229589,B/Arizona/09/2017,2017-02-26
MH362888,B/Arizona/09/2018,2018-03-03
CY224822,B/Arizona/10/2015,2015-11-02
KU592563,B/Arizona/10/2015,2015-11-02
KY042901,B/Arizona/10/2015,2015-11-02
MH362894,B/Arizona/10/2018,2018-03-06
MN155844,B/Arizona/10/2019,2019-05-08
MH362903,B/Arizona/11/2018,2018-03-07
KX006652,B/Arizona/12/2015,2015-12-21
KY042611,B/Arizona/12/2016,2016-02-06
CY231424,B/Arizona/12/2017,2017-03-27
MH362915,B/Arizona/12/2018,2018-03-11
KX007187,B/Arizona/13/2015,2015-12-28
KX615286,B/Arizona/13/2016,2016-02-15
MH362919,B/Arizona/13/2018,2018-02-15
CY231432,B/Arizona/14/2017,2017-03-30
MH362927,B/Arizona/14/2018,2018-02-16
KX007203,B/Arizona/15/2015,2015-11-28
MH362849,B/Arizona/15/2018,2018-02-21
KX006991,B/Arizona/16/2015,2015-12-13
CY236941,B/Arizona/16/2017,2017-04-13
KX007370,B/Arizona/17/2015,2015-12-18
KX616478,B/Arizona/17/2016,2016-02-17
MH362935,B/Arizona/17/2018,2018-02-26
KX007007,B/Arizona/18/2015,2015-12-23
CY237202,B/Arizona/19/2017,2017-04-24
KX007386,B/Arizona/20/2015,2015-12-25
CY237210,B/Arizona/20/2017,2017-04-24
KX006983,B/Arizona/22/2015,2015-11-28
CY237226,B/Arizona/22/2017,2017-04-28
MH584017,B/Arizona/22/2018,2018-02-23
CY239066,B/Arizona/23/2017,2017-04-29
MH584025,B/Arizona/23/2018,2018-03-18
CY239074,B/Arizona/24/2017,2017-04-30
MH584033,B/Arizona/24/2018,2018-03-29
KX921832,B/Arizona/25/2016,2016-04-19
MH584041,B/Arizona/25/2018,2018-03-30
CY239090,B/Arizona/26/2017,2017-05-07
MH606281,B/Arizona/26/2018,2018-02-13
KX920232,B/Arizona/27/2016,2016-05-04
CY239098,B/Arizona/28/2017,2017-05-17
MH671729,B/Arizona/28/2018,2018-04-21
KX920480,B/Arizona/29/2016,2016-04-30
CY239106,B/Arizona/29/2017,2017-05-19
KX920496,B/Arizona/31/2016,2016-05-04
CY239136,B/Arizona/31/2017,2017-06-07
KX920472,B/Arizona/32/2016,2016-05-06
CY239144,B/Arizona/32/2017,2017-06-13
MH791492,B/Arizona/32/2018,2018-06-19
KX920504,B/Arizona/33/2016,2016-06-20
MK622952,B/Arizona/33/2018,2018-11-23
CY147219,B/Arizona/3327/2013,2013-03-07
CY240249,B/Arizona/34/2017,2017-06-21
CY209725,B/Arizona/35/2016,2016-09-30
CY215282,B/Arizona/35/2016,2016-09-30
CY242006,B/Arizona/36/2017,2017-07-13
CY217137,B/Arizona/37/2016,2016-12-13
CY218653,B/Arizona/38/2016,2016-12-03
CY218661,B/Arizona/39/2016,2016-12-11
CY248819,B/Arizona/40/2017,2017-06-02
CY248835,B/Arizona/42/2017,2017-06-02
CY242707,B/Arizona/47/2017,2017-07-28
CY194044,B/Arizona/4791/2015,2015-02-05
CY194114,B/Arizona/4861/2015,2015-04-13
CY249635,B/Arizona/50/2017,2017-03-07
CY249651,B/Arizona/52/2017,2017-03-14
CY208476,B/Arizona/5243/2016,2016-02-24
CY208478,B/Arizona/5245/2016,2016-02-24
CY249659,B/Arizona/53/2017,2017-03-17
CY209801,B/Arizona/5316/2016,2016-03-14
CY249667,B/Arizona/54/2017,2017-03-18
CY210067,B/Arizona/5496/2016,2016-03-21
CY249675,B/Arizona/55/2017,2017-03-22
CY210135,B/Arizona/5564/2016,2016-03-31
CY210136,B/Arizona/5565/2016,2016-04-11
CY249683,B/Arizona/56/2017,2017-03-28
CY249595,B/Arizona/59/2017,2017-04-10
CY249579,B/Arizona/60/2017,2017-04-12
CY249587,B/Arizona/61/2017,2017-04-15
CY244310,B/Arizona/6198/2017,2017-03-09
CY244414,B/Arizona/6302/2017,2017-03-21
CY244415,B/Arizona/6303/2017,2017-03-22
CY249500,B/Arizona/69/2017,2017-05-04
CY249508,B/Arizona/70/2017,2017-05-08
MK380492,B/Arizona/7089/2018,2018-01-29
MK469025,B/Arizona/7268/2018,2018-03-08
CY249539,B/Arizona/74/2017,2017-05-11
CY249547,B/Arizona/75/2017,2017-05-13
CY249563,B/Arizona/76/2017,2017-05-13
CY249555,B/Arizona/77/2017,2017-05-14
CY256581,B/Arizona/78/2017,2017-09-11
CY262352,B/Arizona/81/2017,2017-10-16
CY262360,B/Arizona/82/2017,2017-10-27
CY262584,B/Arizona/83/2017,2017-11-03
MH130710,B/Arizona/83/2017,2017-11-03
CY262592,B/Arizona/85/2017,2017-11-09
CY265970,B/Arizona/88/2017,2017-12-07
CY265978,B/Arizona/89/2017,2017-12-07
MH080692,B/Arizona/90/2017,2017-12-12
MH080697,B/Arizona/91/2017,2017-12-18
MH135933,B/Arizona/93/2017,2017-12-27
MH705629,B/Arizona/NHRC,2018-01-29
MK898336,B/Arizona/NHRC,2018-01-31
MK898341,B/Arizona/NHRC,2018-02-06
KC813533,B/Arkansas/01/2011,2011-01-17
KJ532158,B/Arkansas/01/2013,2013-12-29
KT853521,B/Arkansas/01/2015,2015-01-05
CY231874,B/Arkansas/01/2017,2017-02-06
KC813576,B/Arkansas/02/2011,2011-01-20
KX613975,B/Arkansas/02/2016,2016-02-03
MH080721,B/Arkansas/02/2018,2018-01-03
KC813725,B/Arkansas/03/2011,2011-02-28
KX002825,B/Arkansas/03/2015,2015-01-21
KX612919,B/Arkansas/03/2016,2016-02-17
MH135941,B/Arkansas/03/2018,2018-01-19
KX002642,B/Arkansas/04/2015,2015-01-25
CY222349,B/Arkansas/04/2017,2017-02-14
KT853205,B/Arkansas/05/2014,2014-12-05
KX612228,B/Arkansas/05/2016,2016-02-23
MH135959,B/Arkansas/06/2018,2018-02-06
KX002350,B/Arkansas/07/2015,2015-03-07
CY232187,B/Arkansas/07/2017,2017-03-23
MH245278,B/Arkansas/07/2018,2018-02-13
KX003184,B/Arkansas/08/2015,2015-02-18
CY233203,B/Arkansas/08/2017,2017-04-18
KX002545,B/Arkansas/10/2015,2015-03-08
KT854328,B/Arkansas/10/2015,2015-03-08
KX617262,B/Arkansas/10/2016,2016-03-21
CY238014,B/Arkansas/10/2017,2017-05-26
KT854776,B/Arkansas/11/2015,2015-03-09
KX617663,B/Arkansas/11/2016,2016-04-07
CY217738,B/Arkansas/12/2016,2016-12-28
KX002756,B/Arkansas/13/2015,2015-03-04
MH080737,B/Arkansas/13/2017,2017-12-27
MH885152,B/Arkansas/6923/2018,2018-03-19
MK469026,B/Arkansas/7269/2018,2018-02-27
CY018413,B/Auckland/01/2000,2000-05-09
CY151593,B/Auckland/1/2003,2003-02-18
CY154770,B/Auckland/1/2004,2004-08-11
CY155922,B/Auckland/1/2007,2007-05-16
CY150697,B/Auckland/1/2008,2008-03-27
CY201793,B/Auckland/1/2014,2014-06-14
CY149957,B/Auckland/10/2008,2008-06-25
CY151713,B/Auckland/102/2005,2005-06-12
CY150047,B/Auckland/106/2008,2008-08-09
CY155442,B/Auckland/107/2005,2005-06-23
CY151777,B/Auckland/109/2005,2005-06-27
CY201849,B/Auckland/11/2014,2014-09-01
CY156506,B/Auckland/12/2008,2008-06-30
CY151825,B/Auckland/126/2005,2005-07-04
CY156754,B/Auckland/136/2008,2008-08-21
CY151033,B/Auckland/14/2002,2002-06-06
CY156218,B/Auckland/14/2007,2007-09-24
CY198929,B/Auckland/14/2013,2013-07-29
CY150096,B/Auckland/144/2008,2008-08-25
CY201881,B/Auckland/15/2014,2014-09-10
CY150113,B/Auckland/157/2008,2008-09-08
CY150129,B/Auckland/158/2008,2008-09-12
CY151161,B/Auckland/16/2002,2002-06-20
CY150705,B/Auckland/2/2008,2008-04-22
CY197353,B/Auckland/2/2012,2012-04-04
CY151665,B/Auckland/21/2005,2005-05-23
CY198977,B/Auckland/21/2013,2013-08-10
CY152994,B/Auckland/23/2008,2008-07-08
CY151281,B/Auckland/26/2002,2002-07-04
CY154146,B/Auckland/27/2011,2011-07-06
CY155946,B/Auckland/3/2007,2007-06-28
CY156450,B/Auckland/3/2008,2008-05-13
CY197361,B/Auckland/3/2012,2012-05-14
CY155378,B/Auckland/32/2005,2005-05-30
CY156554,B/Auckland/33/2008,2008-07-11
CY151577,B/Auckland/36/2002,2002-10-02
CY153010,B/Auckland/36/2008,2008-07-16
CY151625,B/Auckland/4/2005,2005-04-18
CY150761,B/Auckland/41/2008,2008-07-17
CY154274,B/Auckland/44/2011,2011-07-26
CY149991,B/Auckland/48/2008,2008-07-18
CY201817,B/Auckland/5/2014,2014-08-26
CY198201,B/Auckland/501/2013,2013-05-22
CY198297,B/Auckland/502/2013,2013-06-11
CY198849,B/Auckland/507/2013,2013-06-27
CY198865,B/Auckland/510/2013,2013-07-01
CY196860,B/Auckland/523/2013,2013-07-12
CY199033,B/Auckland/525/2013,2013-07-15
CY154314,B/Auckland/53/2011,2011-08-02
CY199049,B/Auckland/536/2013,2013-07-23
CY199657,B/Auckland/543/2013,2013-09-04
CY199729,B/Auckland/546/2013,2013-09-11
CY199809,B/Auckland/549/2013,2013-09-30
CY199745,B/Auckland/550/2013,2013-10-01
CY152946,B/Auckland/6/2008,2008-06-18
CY156602,B/Auckland/63/2008,2008-07-23
CY150007,B/Auckland/64/2008,2008-07-28
CY154442,B/Auckland/65/2011,2011-08-29
CY154506,B/Auckland/66/2011,2011-09-10
CY154018,B/Auckland/7/2011,2011-05-30
CY154538,B/Auckland/71/2011,2011-09-22
CY154602,B/Auckland/73/2011,2011-10-19
CY153338,B/Auckland/84/2008,2008-08-31
CY201841,B/Auckland/9/2014,2014-08-29
CY019675,B/Bangkok/141/1994,1994-05-07
KT383628,B/Beijignshijingshan/15228/2015,2015-04-17
KT383627,B/Beijignshijingshan/15229/2015,2015-04-17
KX687795,B/Beijingchaoyang/1457/2014,2014-12-11
KT383593,B/Beijingchaoyang/1742/2015,2015-03-30
KT383594,B/Beijingchaoyang/1746/2015,2015-03-30
KT383596,B/Beijingchaoyang/1750/2015,2015-03-30
KT383597,B/Beijingchaoyang/1751/2015,2015-03-30
KT383598,B/Beijingchaoyang/1760/2015,2015-03-31
KT383599,B/Beijingchaoyang/1812/2015,2015-04-07
KT383583,B/Beijingchongwen/15296/2015,2015-02-09
KT383584,B/Beijingchongwen/15297/2015,2015-02-09
KT383576,B/Beijingdaxing/15040/2015,2015-03-03
KT383619,B/Beijingdaxing/15054/2015,2015-03-06
KX687792,B/Beijingdongcheng/121/2015,2015-02-26
KX687793,B/Beijingdongcheng/153/2015,2015-02-28
KT383635,B/Beijingdongcheng/15326/2015,2015-03-22
KT383636,B/Beijingdongcheng/15328/2015,2015-03-22
KT383637,B/Beijingdongcheng/15335/2015,2015-03-22
KT383638,B/Beijingdongcheng/15337/2015,2015-03-22
KT383639,B/Beijingdongcheng/15339/2015,2015-03-22
KT383640,B/Beijingdongcheng/15357/2015,2015-03-24
KT383641,B/Beijingdongcheng/15366/2015,2015-03-30
KT383642,B/Beijingdongcheng/15367/2015,2015-03-30
KT383643,B/Beijingdongcheng/15375/2015,2015-03-31
KT383644,B/Beijingdongcheng/15379/2015,2015-03-31
KT383645,B/Beijingdongcheng/15380/2015,2015-03-31
KT383646,B/Beijingdongcheng/15387/2015,2015-04-02
KT383647,B/Beijingdongcheng/15389/2015,2015-04-02
KT383609,B/Beijingdongcheng/1555/2015,2015-03-21
KX687794,B/Beijingdongcheng/160/2015,2015-03-01
KT383605,B/Beijingdongcheng/1697/2015,2015-03-17
KT383629,B/Beijingfangshan/15225/2015,2015-05-04
KT383631,B/Beijingfangshan/15260/2015,2015-04-02
KT383630,B/Beijingfangshan/15299/2015,2015-03-26
KT383610,B/Beijinghaidian/1249/2015,2015-01-12
KT383589,B/Beijinghaidian/15053/2015,2015-03-05
KT383603,B/Beijinghuairou/11050/2015,2015-03-09
KT383604,B/Beijinghuairou/11074/2015,2015-03-09
MG196320,B/Beijinghuairou/1200/2013,2013-12-30
KT383648,B/Beijinghuairou/14042/2014,2014-01-21
KT383649,B/Beijinghuairou/14068/2014,2014-02-23
KT383651,B/Beijinghuairou/14136/2014,2014-03-25
KT383652,B/Beijinghuairou/14138/2014,2014-03-27
KT383653,B/Beijinghuairou/14151/2014,2014-04-14
KT383590,B/Beijinghuairou/15272/2015,2015-03-03
KT383656,B/Beijinghuairou/15321/2015,2015-03-20
KT383657,B/Beijinghuairou/15325/2015,2015-03-21
KT383658,B/Beijinghuairou/15327/2015,2015-03-25
KT383659,B/Beijinghuairou/15330/2015,2015-03-27
KT383624,B/Beijinghuairou/15343/2015,2015-04-03
KT383660,B/Beijinghuairou/15433/2015,2015-04-20
KT383661,B/Beijinghuairou/15461/2015,2015-04-28
KT383662,B/Beijinghuairou/15468/2015,2015-04-28
KT383621,B/Beijinghuairou/15476/2015,2015-04-03
KT383612,B/Beijinghuairou/1762/2015,2015-03-30
KT383613,B/Beijinghuairou/1780/2015,2015-04-01
KX687788,B/Beijinghuairou/1785/2014,2014-12-26
KT383614,B/Beijinghuairou/1787/2015,2015-04-01
KT383601,B/Beijinghuairou/1949/2015,2015-04-27
KT383602,B/Beijinghuairou/1963/2015,2015-04-30
MG196321,B/Beijinghuairou/742/2013,2013-12-01
MG196322,B/Beijinghuairou/769/2013,2013-11-21
MG196323,B/Beijinghuairou/778/2013,2013-12-01
MG196324,B/Beijinghuairou/780/2013,2013-12-05
MG196325,B/Beijinghuairou/781/2013,2013-12-05
MG196326,B/Beijinghuairou/788/2013,2013-12-12
KX687789,B/Beijingmentougou/11/2015,2015-01-13
KX687790,B/Beijingmiyun/71/2015,2015-02-02
KX687791,B/Beijingmiyun/78/2015,2015-02-04
KT383626,B/Beijingshijingshan/15231/2015,2015-04-17
KT383618,B/Beijingshijingshan/15235/2015,2015-04-01
KT383617,B/Beijingshijingshan/15236/2015,2015-04-01
KT383616,B/Beijingshijingshan/15237/2015,2015-04-01
KT383587,B/Beijingshijingshan/15239/2015,2015-03-05
KT383585,B/Beijingshijingshan/15240/2015,2015-03-05
KT383581,B/Beijingshijingshan/15245/2015,2015-02-03
KT383580,B/Beijingshijingshan/15247/2015,2015-02-03
KT383579,B/Beijingshijingshan/15249/2015,2015-02-03
KT383586,B/Beijingshijingshan/15271/2015,2015-03-05
KT383592,B/Beijingxicheng/11443/2015,2015-03-05
KT383572,B/Beijingxicheng/15008/2015,2015-01-01
KT383582,B/Beijingxicheng/15046/2015,2015-02-09
KT383588,B/Beijingxicheng/15060/2015,2015-03-05
MG869084,B/Bethesda/NIH001/2007,2007-12-31
CY199113,B/Bop/1/2013,2013-07-08
CY111567,B/Boston/DB01/2011,2011-02-11
CY111486,B/Boston/DB02/2011,2011-03-18
CY111574,B/Boston/DB03/2011,2011-04-20
CY171799,B/Boston/YGB,2013-01-01
CY171807,B/Boston/YGB,2013-01-31
CY171815,B/Boston/YGB,2013-02-10
CY171743,B/Boston/YGB,2013-02-13
CY171751,B/Boston/YGB,2013-02-19
CY171823,B/Boston/YGB,2013-02-20
CY171831,B/Boston/YGB,2013-02-23
CY171839,B/Boston/YGB,2013-03-14
CY171847,B/Boston/YGB,2013-03-14
CY171855,B/Boston/YGB,2013-03-16
CY171863,B/Boston/YGB,2013-03-17
CY171871,B/Boston/YGB,2013-03-18
CY171879,B/Boston/YGB,2013-03-20
CY171895,B/Boston/YGB,2013-03-25
CY171903,B/Boston/YGB,2013-03-29
CY171911,B/Boston/YGB,2013-03-31
CY171919,B/Boston/YGB,2013-04-01
CY171927,B/Boston/YGB,2013-04-01
CY171935,B/Boston/YGB,2013-04-02
CY171943,B/Boston/YGB,2013-04-02
CY171951,B/Boston/YGB,2013-04-03
CY171959,B/Boston/YGB,2013-04-04
CY171975,B/Boston/YGB,2013-04-05
CY171759,B/Boston/YGB,2013-04-08
CY171983,B/Boston/YGB,2013-04-08
CY171991,B/Boston/YGB,2013-04-09
CY171999,B/Boston/YGB,2013-04-09
CY172007,B/Boston/YGB,2013-04-10
CY172023,B/Boston/YGB,2013-04-13
